;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Volume;Volume;Volume;Volume;Volume;Volume;Volume;Volume;Volume;Volume;Volume
;CAT;F;INTC;JPM;MKC;MSFT;NKE;UPS;WMT;XOM;^IRX;CAT;F;INTC;JPM;MKC;MSFT;NKE;UPS;WMT;XOM;^IRX
Date;;;;;;;;;;;;;;;;;;;;;;
2003-03;14.928986549377441;4.37221097946167;9.805222511291504;13.621562004089355;8.115028381347656;15.233911514282227;5.1392998695373535;33.682865142822266;35.11422348022461;18.545368194580078;1.090000033378601;106602600.0;338753100.0;1292712700.0;224183400.0;63489800.0;1371902600.0;328340800.0;67064600.0;177796800.0;271091900.0;0.0
2003-04;15.960664749145508;5.988534927368164;11.082067489624023;16.861785888671875;8.333537101745605;16.089675903320312;5.357981204986572;36.70841979980469;38.07503890991211;18.67802619934082;1.1009999513626099;85260200.0;326044500.0;1222054300.0;241402800.0;18491000.0;1249617700.0;218646400.0;71010400.0;169673200.0;230596000.0;0.0
2003-05;15.929911613464355;6.164550304412842;12.539595603942871;19.146984100341797;9.083513259887695;15.485602378845215;5.604208469390869;36.891632080078125;35.56690979003906;19.31477165222168;1.0850000381469727;87144200.0;222804200.0;1286127600.0;204510000.0;19238000.0;1311003700.0;230232000.0;54571500.0;190744000.0;241625800.0;0.0
2003-06;17.0020809173584;6.4522294998168945;12.54676342010498;19.916126251220703;9.184818267822266;16.13372230529785;5.353977680206299;37.76935577392578;36.28351593017578;19.190519332885742;0.8379999995231628;72492800.0;244649400.0;1356186800.0;210944900.0;15342200.0;1569995800.0;327230400.0;47443600.0;166620900.0;244445200.0;0.0
2003-07;20.609615325927734;6.493326663970947;15.006672859191895;20.42305564880371;8.631022453308105;16.61823844909668;5.185305595397949;37.401729583740234;37.859745025634766;19.014169692993164;0.9269999861717224;154290200.0;198436000.0;1431224400.0;198713700.0;20605600.0;1292011000.0;224850400.0;45049000.0;157989300.0;260446600.0;0.0
2003-08;22.073184967041016;6.850128650665283;17.237476348876953;20.139768600463867;9.056758880615234;16.68745231628418;5.710451126098633;37.21199417114258;40.06727981567383;20.14710807800293;0.9599999785423279;114846800.0;153898800.0;1148633000.0;183969800.0;13451200.0;966506900.0;184159200.0;36833100.0;136669300.0;212805700.0;0.0
2003-09;21.15435028076172;6.3819966316223145;16.605571746826172;20.204509735107422;9.300984382629395;17.49288558959961;6.09528923034668;37.97731399536133;37.819129943847656;19.69407844543457;0.9259999990463257;114352800.0;185932300.0;1165832900.0;173570000.0;14752000.0;1253309100.0;261538400.0;53730400.0;175100700.0;224083400.0;0.0
2003-10;22.518756866455078;7.187891960144043;19.882028579711914;21.128517150878906;10.054018020629883;16.448345184326172;6.4120683670043945;43.16793441772461;39.91831588745117;19.683319091796875;0.9319999814033508;134677400.0;242877500.0;1220535000.0;201848900.0;17011000.0;1400032500.0;238666400.0;70859500.0;152140600.0;256091700.0;0.0
2003-11;23.480323791503906;7.885538578033447;20.238037109375;21.036405563354492;9.774555206298828;16.268529891967773;6.748223781585693;43.316741943359375;37.73643112182617;19.478839874267578;0.9079999923706055;70724200.0;219813100.0;904543000.0;119712400.0;15715400.0;1442336700.0;239918400.0;50744100.0;172384700.0;224482300.0;0.0
2003-12;25.632320404052734;9.558228492736816;19.350467681884766;21.826749801635742;10.254929542541504;17.318925857543945;6.869640350341797;44.530113220214844;35.9798469543457;22.21628761291504;0.9070000052452087;98818000.0;280253200.0;1082622400.0;145825100.0;13623400.0;1476461300.0;265883200.0;38914500.0;280065600.0;257997900.0;0.0
2004-01;24.12253761291504;8.68603801727295;18.426713943481445;23.110328674316406;10.160025596618652;17.496109008789062;7.000980854034424;42.57090759277344;36.58648681640625;22.10250473022461;0.8970000147819519;115642400.0;254929800.0;1125545500.0;292400100.0;18075200.0;1232189000.0;184354400.0;46798500.0;201663800.0;238350800.0;0.0
2004-02;23.49156379699707;8.26595687866211;17.629745483398438;24.60382843017578;10.704309463500977;16.78740692138672;7.361786365509033;42.188629150390625;40.4659423828125;22.850271224975586;0.9269999861717224;97757400.0;225828200.0;1096668000.0;161986400.0;12869200.0;1032065600.0;171486400.0;36319200.0;225419200.0;199643700.0;0.0
2004-03;24.521150588989258;8.157751083374023;16.44318962097168;25.161645889282227;11.474531173706055;15.774969100952148;7.826107025146484;41.88147735595703;40.55427932739258;22.675935745239258;0.9229999780654907;114666200.0;217960600.0;1699989600.0;213536600.0;19851400.0;1703041000.0;291142400.0;49871900.0;222337300.0;285284900.0;0.0
2004-04;24.105609893798828;9.233827590942383;15.554519653320312;22.552513122558594;11.693610191345215;16.5342960357666;7.240582466125488;42.06736755371094;38.81370162963867;23.199352264404297;0.9520000219345093;104244600.0;267841600.0;1377614900.0;205652600.0;14901000.0;1558947800.0;200372800.0;44580500.0;193281000.0;225169900.0;0.0
2004-05;23.474628448486328;8.983275413513184;17.259296417236328;22.275875091552734;12.186102867126465;16.59756088256836;7.160076141357422;43.008872985839844;37.94889450073242;23.58100700378418;1.0520000457763672;108621400.0;230621700.0;1195945600.0;200758000.0;22381600.0;1141456900.0;256339200.0;38354000.0;205337100.0;237764400.0;0.0
2004-06;24.74884796142578;9.467222213745117;16.71042823791504;23.442893981933594;11.68765640258789;18.071924209594727;7.622987270355225;45.25928497314453;35.83383560180664;24.369949340820312;1.3029999732971191;90343400.0;205915100.0;1025083900.0;174976400.0;21274200.0;1534889700.0;200580800.0;40653000.0;214484500.0;249433500.0;0.0
2004-07;22.895174026489258;8.904633522033691;14.760878562927246;22.572168350219727;12.346835136413574;18.027631759643555;7.327451705932617;43.326568603515625;36.18192672729492;25.407093048095703;1.4119999408721924;100267200.0;185123900.0;1685420600.0;225139100.0;19451400.0;1550446900.0;199154400.0;43822800.0;210007000.0;217947100.0;0.0
2004-08;22.7666072845459;8.593374252319336;12.890037536621094;24.144407272338867;11.58055305480957;17.274639129638672;7.589473247528076;43.98284912109375;35.94985580444336;25.297327041625977;1.5679999589920044;101815200.0;153879700.0;1268945500.0;178960500.0;23708000.0;1094195300.0;163166400.0;40945600.0;186258300.0;245975700.0;0.0
2004-09;25.193588256835938;8.556832313537598;12.165464401245117;24.235897064208984;11.853241920471191;17.547712326049805;7.941186428070068;45.89120864868164;36.397701263427734;26.68010139465332;1.6740000247955322;91925400.0;161073600.0;1564929800.0;185980900.0;14298800.0;1141012300.0;223154400.0;44177200.0;206640300.0;262349900.0;0.0
2004-10;25.22178077697754;7.9356255531311035;13.499667167663574;23.546579360961914;12.229477882385254;17.750797271728516;8.204740524291992;47.86176300048828;36.890296936035156;27.171409606933594;1.8669999837875366;117885000.0;222653300.0;1523801700.0;216650400.0;13962600.0;1300591200.0;202959200.0;51421000.0;185838900.0;247700600.0;0.0
2004-11;28.81589126586914;8.702234268188477;13.572434425354004;23.162296295166016;12.632269859313965;17.014617919921875;8.542780876159668;50.865970611572266;35.61774826049805;28.292068481445312;2.181999921798706;101121000.0;151039100.0;1424847200.0;222462100.0;14971800.0;1739407300.0;222089600.0;48550500.0;238267700.0;244145100.0;0.0
2004-12;30.691823959350586;8.984532356262207;14.21009349822998;23.99896812438965;13.37739086151123;18.89982795715332;9.15124797821045;51.831031799316406;36.13771438598633;28.450693130493164;2.181999921798706;80197800.0;150609800.0;1490134800.0;209201600.0;13335400.0;1803777700.0;196408800.0;50488900.0;231643800.0;286965800.0;0.0
2005-01;28.044734954833984;8.082399368286133;13.639017105102539;22.96544075012207;12.93494701385498;18.588605880737305;8.754182815551758;45.292999267578125;35.93766784667969;28.63941192626953;2.421999931335449;139000400.0;201008700.0;1589091300.0;231082900.0;22845800.0;1521414300.0;154428800.0;115083000.0;183923700.0;245378900.0;315900.0
2005-02;30.049026489257812;7.822407245635986;14.574612617492676;22.68255615234375;13.22029972076416;17.796388626098633;8.786518096923828;46.99724578857422;35.39586639404297;35.138771057128906;2.690000057220459;88455400.0;156431200.0;1420647100.0;203306200.0;14046800.0;1361126000.0;209337600.0;59520300.0;181560100.0;368112500.0;2959200.0
2005-03;28.907772064208984;7.006152153015137;14.163067817687988;21.472402572631836;11.98144245147705;17.148883819580078;8.41869068145752;44.30176544189453;34.36711120605469;33.24161911010742;2.7219998836517334;132860200.0;249706600.0;1362583000.0;266804300.0;25728800.0;1541411300.0;312577600.0;61183400.0;373812500.0;550792900.0;2008200.0
2005-04;27.836050033569336;5.633366584777832;14.33988094329834;22.024734497070312;12.092949867248535;17.950626373291016;7.773111820220947;43.43083572387695;32.425498962402344;31.808210372924805;2.8369998931884766;140176000.0;338405800.0;1365595400.0;274126100.0;20554000.0;1520253700.0;249906400.0;81841700.0;337397100.0;420482400.0;631600.0
2005-05;29.89105796813965;6.237424850463867;16.43721580505371;22.40853500366211;11.830740928649902;18.30538558959961;8.31857681274414;44.85598373413086;32.487396240234375;31.345287322998047;2.881999969482422;82046600.0;340305600.0;1293616200.0;199696300.0;22339400.0;1270563700.0;235928000.0;52985700.0;255131200.0;401416300.0;474000.0
2005-06;30.272184371948242;6.3999223709106445;15.9175443649292;22.13900375366211;11.425190925598145;17.680156707763672;8.763853073120117;42.310447692871094;33.260772705078125;32.21688461303711;3.059999942779541;108161400.0;318812500.0;1169082600.0;197370200.0;28935000.0;1303029500.0;326050400.0;66229400.0;238335200.0;359084600.0;158000.0
2005-07;34.24560546875;6.712418556213379;16.60268783569336;22.026182174682617;12.159370422363281;18.228221893310547;8.49299430847168;44.64131546020508;34.05433654785156;32.934425354003906;3.3320000171661377;131865400.0;200316200.0;1067827200.0;187460100.0;27121600.0;1321407700.0;238440000.0;53806800.0;183397900.0;329633500.0;473700.0
2005-08;35.41507339477539;6.288870811462402;15.734014511108398;21.449138641357422;11.913647651672363;19.488033294677734;7.997401237487793;43.36882400512695;31.024986267089844;33.57910919189453;3.430000066757202;70426200.0;235811500.0;994634900.0;193472900.0;17462400.0;1441979300.0;356301600.0;46527700.0;280401100.0;394547100.0;0.0
2005-09;37.495689392089844;6.219484329223633;15.1233491897583;21.474456787109375;11.463944435119629;18.367956161499023;8.278138160705566;42.485992431640625;30.333980560302734;35.794212341308594;3.4700000286102295;88176000.0;234833000.0;1085852500.0;211341400.0;51097200.0;1348861500.0;495809600.0;53641900.0;445029400.0;430770300.0;0.0
2005-10;33.56421661376953;5.248082637786865;14.417803764343262;23.17698097229004;10.641828536987305;18.346538543701172;8.532173156738281;44.827545166015625;32.749900817871094;31.625553131103516;3.805000066757202;121644100.0;418776800.0;1165374500.0;269054600.0;25357800.0;1439659900.0;261707200.0;59013700.0;309168500.0;519294300.0;0.0
2005-11;37.04368209838867;5.192018985748291;16.368799209594727;24.452272415161133;11.022499084472656;19.76000213623047;8.659063339233398;47.87587356567383;33.61519241333008;32.69024658203125;3.8570001125335693;72431200.0;362280700.0;1130819800.0;237640300.0;17106200.0;1444948300.0;213472000.0;57231200.0;267771900.0;391813500.0;0.0
2005-12;37.037269592285156;4.930183410644531;15.366148948669434;25.372827529907227;10.916581153869629;18.72249984741211;8.810318946838379;46.37761306762695;32.3968391418457;31.80396842956543;3.984999895095825;58110100.0;351545800.0;1104580800.0;200859300.0;21097600.0;1271695500.0;354718400.0;52243800.0;258541900.0;333738200.0;0.0
2006-01;43.53179168701172;5.479400634765625;13.08831787109375;25.411176681518555;10.72879409790039;20.154428482055664;8.232200622558594;46.22950744628906;32.01629638671875;35.529640197753906;4.369999885559082;89668100.0;598794200.0;1852525400.0;262471900.0;27021200.0;1388622700.0;347512800.0;60390300.0;322518700.0;408984300.0;0.0
2006-02;47.03954315185547;5.149580001831055;12.681999206542969;26.524158477783203;11.65926456451416;19.237993240356445;8.825080871582031;46.10607147216797;31.49551010131836;33.6158447265625;4.506999969482422;77432200.0;297568500.0;1590202000.0;189953500.0;21987400.0;1047699000.0;252378400.0;42946200.0;236340600.0;366218200.0;0.0
2006-03;46.22208023071289;5.143118381500244;12.036954879760742;26.846529006958008;12.025062561035156;19.547439575195312;8.6542329788208;49.2332763671875;32.80087661743164;34.642581939697266;4.514999866485596;108660100.0;481735400.0;1935500400.0;254538100.0;22963000.0;1437940900.0;318510400.0;59854200.0;267987900.0;423277300.0;0.0
2006-04;48.751708984375;4.490537643432617;12.35859489440918;29.25782012939453;12.435050010681152;17.34915542602539;8.337910652160645;50.28145217895508;31.38215446472168;35.9062385559082;4.650000095367432;105671800.0;615060800.0;1498496500.0;208177900.0;15777000.0;1446126900.0;206466400.0;51678700.0;197107100.0;341320100.0;0.0
2006-05;47.1049919128418;4.691381454467773;11.146246910095215;27.716005325317383;12.299382209777832;16.271574020385742;8.182035446166992;49.95894241333008;33.76561737060547;34.67102813720703;4.715000152587891;105463500.0;551201100.0;1676106300.0;262343700.0;21099400.0;2309193400.0;267000000.0;55200100.0;302008400.0;433413200.0;0.0
2006-06;48.09294891357422;4.540679931640625;11.812724113464355;27.30001449584961;11.978062629699707;16.803796768188477;8.252333641052246;51.29822540283203;33.688209533691406;35.097137451171875;4.860000133514404;125089900.0;570531000.0;1609055300.0;271716100.0;35071200.0;1971637200.0;326280000.0;52651000.0;245733000.0;503806800.0;0.0
2006-07;45.761898040771484;4.3703227043151855;11.191001892089844;29.65298843383789;12.517168998718262;17.351909637451172;8.06404972076416;42.93647384643555;31.121557235717773;38.752742767333984;4.934999942779541;100269500.0;547360400.0;1271383700.0;239719400.0;26607800.0;1332298100.0;315201600.0;125364200.0;269589700.0;419971700.0;0.0
2006-08;43.02983093261719;5.52428674697876;12.167102813720703;29.921222686767578;13.072303771972656;18.53466796875;8.243703842163086;43.64680099487305;31.27541160583496;38.71269989013672;4.90500020980835;123763300.0;900324300.0;1287884000.0;198516600.0;19784200.0;1134188400.0;421105600.0;103094500.0;237088700.0;507318400.0;0.0
2006-09;42.67315673828125;5.339484691619873;12.861946105957031;30.77311134338379;13.632238388061523;19.797273635864258;8.943948745727539;45.06181335449219;34.623050689697266;38.564720153808594;4.760000228881836;131482400.0;976324100.0;1396655300.0;182171700.0;25666200.0;1097482600.0;450955200.0;59389400.0;265210400.0;474291100.0;0.0
2006-10;39.37214279174805;5.4648847579956055;13.343411445617676;31.087663650512695;13.424066543579102;20.781702041625977;9.396788597106934;47.19777297973633;34.594974517822266;41.04757308959961;4.940000057220459;227837900.0;562889900.0;1587909000.0;247025600.0;22509600.0;1290967400.0;259665600.0;71789300.0;365494300.0;458300600.0;0.0
2006-11;40.403656005859375;5.365884780883789;13.380928039550781;30.54500961303711;13.964736938476562;21.252199172973633;10.119852066040039;48.80757522583008;32.36256790161133;44.14540100097656;4.889999866485596;141566300.0;423233000.0;1182225800.0;184245600.0;18824200.0;1239142000.0;213671200.0;66293200.0;371959900.0;407406000.0;0.0
2006-12;39.94770431518555;4.95667839050293;12.723382949829102;31.878206253051758;13.907035827636719;21.688020706176758;10.128034591674805;47.1915283203125;32.41873550415039;44.232879638671875;4.885000228881836;90510900.0;1949105900.0;909179000.0;204996600.0;17297600.0;1137160900.0;258766400.0;51738400.0;278046300.0;386455900.0;0.0
2007-01;41.732418060302734;5.365884780883789;13.169486045837402;33.614013671875;14.152155876159668;22.414348602294922;10.124606132507324;45.49216079711914;33.602420806884766;42.772483825683594;4.974999904632568;146428400.0;1253117800.0;1614851100.0;255322500.0;21920000.0;1324518200.0;273166400.0;78694400.0;289921200.0;504732000.0;0.0
2007-02;42.178131103515625;5.2206830978393555;12.478342056274414;32.82870101928711;13.880279541015625;20.460535049438477;10.704560279846191;44.1767578125;34.03929138183594;41.3755989074707;4.994999885559082;121567100.0;804246600.0;1175995900.0;217186600.0;11898400.0;1290850900.0;283613600.0;71284700.0;278003300.0;401419000.0;0.0
2007-03;43.880165100097656;5.207481384277344;12.083986282348633;32.15739440917969;13.96365737915039;20.31283187866211;10.887971878051758;44.36852264404297;33.08102798461914;43.737220764160156;4.894999980926514;117114500.0;1042261300.0;1380681800.0;354058700.0;27722600.0;1269506500.0;329332800.0;87080400.0;347369500.0;611224400.0;0.0
2007-04;47.539588928222656;5.306483268737793;13.581063270568848;34.6299934387207;13.456151008605957;21.821533203125;11.057130813598633;44.5773811340332;33.926109313964844;46.01538848876953;4.724999904632568;123696300.0;696489400.0;1477884000.0;301906400.0;26828000.0;958964900.0;203464800.0;70466100.0;257144500.0;451394900.0;0.0
2007-05;51.66465377807617;5.50448751449585;14.010602951049805;34.695064544677734;13.588541984558105;22.368165969848633;11.650430679321289;45.552085876464844;33.699562072753906;48.2123908996582;4.590000152587891;114335500.0;774390500.0;1282004400.0;242848700.0;24470000.0;1327154700.0;259559600.0;74163300.0;309199900.0;443527200.0;0.0
2007-06;51.48055648803711;6.217297077178955;15.07369327545166;32.432491302490234;13.912858009338379;21.54855728149414;11.966584205627441;46.47763442993164;34.21871566772461;48.83388900756836;4.670000076293945;111517100.0;923970500.0;1332613900.0;323308000.0;37822600.0;1181412800.0;389084000.0;80667400.0;443564800.0;506912200.0;0.0
2007-07;51.809268951416016;5.6166887283325195;14.997495651245117;29.460342407226562;12.447967529296875;21.197580337524414;11.627453804016113;48.20939636230469;32.682403564453125;49.56161880493164;4.809999942779541;190310400.0;1322019100.0;1499628800.0;517826100.0;43641600.0;1295548000.0;319975200.0;93996100.0;345381600.0;559643700.0;0.0
2007-08;50.025386810302734;5.1546807289123535;16.349939346313477;30.033952713012695;13.129194259643555;21.00746726989746;11.60479736328125;48.29853820800781;31.03226661682129;49.91092300415039;3.990000009536743;149824200.0;963134100.0;1533784300.0;670058600.0;48309800.0;1228579500.0;346503200.0;123473400.0;561399200.0;687544000.0;0.0
2007-09;51.78159713745117;5.603488445281982;16.49649429321289;30.91095542907715;13.176820755004883;21.616741180419922;12.082666397094727;47.814674377441406;31.20315170288086;54.10270309448242;3.700000047683716;103023100.0;843237500.0;1186023200.0;347252900.0;27408600.0;1117419500.0;291098800.0;68038800.0;376154000.0;446258200.0;0.0
2007-10;49.2595329284668;5.854291915893555;17.159927368164062;31.706989288330078;12.832470893859863;27.009923934936523;13.69377326965332;48.082637786865234;32.31831741333008;53.769500732421875;3.819999933242798;152536000.0;1072907700.0;1566472800.0;427511900.0;26718400.0;1772076700.0;353234800.0;72091100.0;437028000.0;513452200.0;0.0
2007-11;47.69290542602539;4.95667839050293;16.6368350982666;31.026031494140625;14.076136589050293;24.654542922973633;13.567705154418945;47.17348861694336;34.241268157958984;52.11534118652344;3.069999933242798;136830100.0;1009426900.0;1368224000.0;632312100.0;37237600.0;1830846800.0;233026000.0;98214200.0;432340500.0;548075900.0;0.0
